Date,Details,Amount,Account,Currency,Debit/Credit,Month,Year,Category,Subcategory,is_manual
2024-03-18,MONTHLY BANK FEES,-299.55,6501882C033,EUR,Debit,3,2024,Financial,Bank Fees,False
2024-03-18,PUBLIC FINANCE PAYMENT,-112.42,6501882C033,EUR,Debit,3,2024,Financial,Taxes,False
2024-03-18,FREELANCE PROJECT PAYMENT,4444.5,7712045M033,EUR,Credit,3,2024,Income,Freelance,False
2024-03-18,BOOKING HOTEL,-499.74,7712045M033,EUR,Debit,3,2024,Leisure,Travel,False
2024-03-19,DECATHLON PURCHASE,-452.9,4829137M033,EUR,Debit,3,2024,Shopping,Clothes,False
2024-03-19,HOME DECOR SHOP,-424.52,4829137M033,EUR,Debit,3,2024,Shopping,Home Decor,False
2024-03-19,DOCTOR APPOINTMENT,-235.48,4829137M033,EUR,Debit,3,2024,Health,Doctor,False
2024-03-20,HOME REPAIR STORE,-402.34,4829137M033,EUR,Debit,3,2024,Housing,Home Repairs,False
2024-03-20,INSTANT BANK TRANSFER,-189.78,6501882C033,EUR,Debit,3,2024,Financial,Transfer,False
2024-03-20,TRANSFER TO SAVINGS ACCOUNT,-546.52,7712045M033,EUR,Debit,3,2024,Financial,Savings,False
2024-03-20,CITY METRO PASS,-670.98,7712045M033,EUR,Debit,3,2024,Transport,Metro,False
2024-03-20,OFFICE SUPPLIES STORE,-325.63,7712045M033,EUR,Debit,3,2024,Education,School Supplies,False
2024-03-20,HOME DECOR SHOP,-823.23,7712045M033,EUR,Debit,3,2024,Shopping,Home Decor,False
2024-03-21,BOOKSTORE PURCHASE,-811.16,4829137M033,EUR,Debit,3,2024,Leisure,Books,False
2024-03-21,HEALTH INSURANCE REFUND,2845.7,4829137M033,EUR,Credit,3,2024,Health,Insurance Refund,False
2024-03-21,BOOKSTORE PURCHASE,-551.56,4829137M033,EUR,Debit,3,2024,Leisure,Books,False
2024-03-21,COFFEE SHOP,-123.17,6501882C033,EUR,Debit,3,2024,Food,Coffee,False
2024-03-21,BOOKSTORE PURCHASE,-752.95,7712045M033,EUR,Debit,3,2024,Leisure,Books,False
2024-03-21,CINEMA TICKET,-464.16,7712045M033,EUR,Debit,3,2024,Leisure,Cinema,False
2024-03-21,CARREFOUR MARKET,-235.94,7712045M033,EUR,Debit,3,2024,Food,Groceries,False
2024-03-21,HOME REPAIR STORE,-725.32,7712045M033,EUR,Debit,3,2024,Housing,Home Repairs,False
2024-03-22,TRANSFER TO SAVINGS ACCOUNT,-201.85,4829137M033,EUR,Debit,3,2024,Financial,Savings,False
2024-03-22,FREELANCE PROJECT PAYMENT,2073.8,4829137M033,EUR,Credit,3,2024,Income,Freelance,False
2024-03-22,HOME DECOR SHOP,-518.82,6501882C033,EUR,Debit,3,2024,Shopping,Home Decor,False
2024-03-22,ONLINE TRAINING COURSE,-387.24,7712045M033,EUR,Debit,3,2024,Education,Training,False
2024-03-23,ELECTRONICS STORE,-739.55,4829137M033,EUR,Debit,3,2024,Shopping,Electronics,False
2024-03-23,CLOTHING STORE,-633.77,4829137M033,EUR,Debit,3,2024,Shopping,Clothes,False
2024-03-23,CITY PARKING,-489.87,4829137M033,EUR,Debit,3,2024,Transport,Parking,False
2024-03-23,BOOKSTORE PURCHASE,-488.67,6501882C033,EUR,Debit,3,2024,Leisure,Books,False
2024-03-24,EDF ELECTRICITY BILL,-731.54,4829137M033,EUR,Debit,3,2024,Housing,Electricity,False
2024-03-24,ELECTRONICS STORE,-340.72,7712045M033,EUR,Debit,3,2024,Shopping,Electronics,False
2024-03-24,APARTMENT RENT,-84.79,7712045M033,EUR,Debit,3,2024,Housing,Rent,False
2024-03-25,HIGHWAY TOLL,-200.83,4829137M033,EUR,Debit,3,2024,Transport,Toll,False
2024-03-25,DOCTOR APPOINTMENT,-234.46,6501882C033,EUR,Debit,3,2024,Health,Doctor,False
2024-03-26,HOME DECOR SHOP,-66.38,4829137M033,EUR,Debit,3,2024,Shopping,Home Decor,False
2024-03-26,CINEMA TICKET,-489.26,6501882C033,EUR,Debit,3,2024,Leisure,Cinema,False
2024-03-27,TOTAL ENERGIES FUEL,-499.67,7712045M033,EUR,Debit,3,2024,Transport,Fuel,False
2024-03-27,AIRBNB RESERVATION,-59.86,7712045M033,EUR,Debit,3,2024,Leisure,Travel,False
2024-03-28,LOCAL PHARMACY,-553.41,4829137M033,EUR,Debit,3,2024,Health,Pharmacy,False
2024-03-28,ITALIAN RESTAURANT,-69.89,4829137M033,EUR,Debit,3,2024,Food,Restaurant,False
2024-03-28,LOCAL PHARMACY,-8.17,6501882C033,EUR,Debit,3,2024,Health,Pharmacy,False
2024-03-28,HIGHWAY TOLL,-64.05,6501882C033,EUR,Debit,3,2024,Transport,Toll,False
2024-03-28,COFFEE SHOP,-77.65,6501882C033,EUR,Debit,3,2024,Food,Coffee,False
2024-03-28,BOOKSTORE PURCHASE,-350.95,7712045M033,EUR,Debit,3,2024,Leisure,Books,False
2024-04-01,SNCF TRAIN TICKET,-672.45,6501882C033,EUR,Debit,4,2024,Transport,Train,False
2024-04-01,BOOKSTORE PURCHASE,-701.98,6501882C033,EUR,Debit,4,2024,Leisure,Books,False
2024-04-01,MONTHLY BANK FEES,-382.97,7712045M033,EUR,Debit,4,2024,Financial,Bank Fees,False
2024-04-01,CAF FAMILY BENEFIT,1178.74,7712045M033,EUR,Credit,4,2024,Income,CAF,False
2024-04-01,NETFLIX SUBSCRIPTION,-816.56,7712045M033,EUR,Debit,4,2024,Leisure,Streaming,False
2024-04-02,ONLINE TRAINING COURSE,-394.1,4829137M033,EUR,Debit,4,2024,Education,Training,False
2024-04-02,ELECTRONICS STORE,-578.03,4829137M033,EUR,Debit,4,2024,Shopping,Electronics,False
2024-04-02,ELECTRONICS STORE,-64.81,6501882C033,EUR,Debit,4,2024,Shopping,Electronics,False
2024-04-02,CITY METRO PASS,-733.23,7712045M033,EUR,Debit,4,2024,Transport,Metro,False
2024-04-02,SPOTIFY PREMIUM,-807.2,7712045M033,EUR,Debit,4,2024,Leisure,Streaming,False
2024-04-03,PUBLIC FINANCE PAYMENT,-700.37,6501882C033,EUR,Debit,4,2024,Financial,Taxes,False
2024-04-03,PUBLIC FINANCE PAYMENT,-424.27,6501882C033,EUR,Debit,4,2024,Financial,Taxes,False
2024-04-03,INTERMARCHE,-828.53,7712045M033,EUR,Debit,4,2024,Food,Groceries,False
2024-04-03,PUBLIC FINANCE PAYMENT,-690.34,7712045M033,EUR,Debit,4,2024,Financial,Taxes,False
2024-04-03,BOOKSTORE PURCHASE,-618.84,7712045M033,EUR,Debit,4,2024,Leisure,Books,False
2024-04-04,AUCHAN SUPERMARKET,-718.23,4829137M033,EUR,Debit,4,2024,Food,Groceries,False
2024-04-04,COFFEE SHOP,-776.77,6501882C033,EUR,Debit,4,2024,Food,Coffee,False
2024-04-04,BURGER RESTAURANT,-433.92,6501882C033,EUR,Debit,4,2024,Food,Restaurant,False
2024-04-04,WATER SUPPLY PAYMENT,-212.99,6501882C033,EUR,Debit,4,2024,Housing,Water,False
2024-04-04,INSTANT BANK TRANSFER,-111.98,6501882C033,EUR,Debit,4,2024,Financial,Transfer,False
2024-04-05,LOCAL BAKERY,-496.58,4829137M033,EUR,Debit,4,2024,Food,Bakery,False
2024-04-05,SPORT CLUB PAYMENT,-194.88,4829137M033,EUR,Debit,4,2024,Leisure,Sport,False
2024-04-05,HEALTH INSURANCE REFUND,940.79,6501882C033,EUR,Credit,4,2024,Health,Insurance Refund,False
2024-04-05,OFFICE SUPPLIES STORE,-653.31,6501882C033,EUR,Debit,4,2024,Education,School Supplies,False
2024-04-05,APARTMENT RENT,-185.66,7712045M033,EUR,Debit,4,2024,Housing,Rent,False
2024-04-05,ELECTRONICS STORE,-810.01,7712045M033,EUR,Debit,4,2024,Shopping,Electronics,False
2024-04-07,ITALIAN RESTAURANT,-127.04,4829137M033,EUR,Debit,4,2024,Food,Restaurant,False
2024-04-07,CINEMA TICKET,-264.61,4829137M033,EUR,Debit,4,2024,Leisure,Cinema,False
2024-04-07,COFFEE SHOP,-413.16,6501882C033,EUR,Debit,4,2024,Food,Coffee,False
2024-04-07,HOME DECOR SHOP,-821.78,6501882C033,EUR,Debit,4,2024,Shopping,Home Decor,False
2024-04-07,CAF FAMILY BENEFIT,2587.75,6501882C033,EUR,Credit,4,2024,Income,CAF,False
2024-04-08,MONTHLY BANK FEES,-80.68,4829137M033,EUR,Debit,4,2024,Financial,Bank Fees,False
2024-04-09,WATER SUPPLY PAYMENT,-649.36,4829137M033,EUR,Debit,4,2024,Housing,Water,False
2024-04-09,CITY METRO PASS,-719.51,6501882C033,EUR,Debit,4,2024,Transport,Metro,False
2024-04-10,PUBLIC FINANCE PAYMENT,-311.22,4829137M033,EUR,Debit,4,2024,Financial,Taxes,False
2024-04-10,HIGHWAY TOLL,-109.02,6501882C033,EUR,Debit,4,2024,Transport,Toll,False
2024-04-10,OFFICE SUPPLIES STORE,-97.18,7712045M033,EUR,Debit,4,2024,Education,School Supplies,False
2024-04-10,ONLINE TRAINING COURSE,-611.61,7712045M033,EUR,Debit,4,2024,Education,Training,False
2024-04-10,APARTMENT RENT,-562.8,7712045M033,EUR,Debit,4,2024,Housing,Rent,False
2024-04-11,WATER SUPPLY PAYMENT,-548.04,4829137M033,EUR,Debit,4,2024,Housing,Water,False
2024-04-11,HOME DECOR SHOP,-465.02,7712045M033,EUR,Debit,4,2024,Shopping,Home Decor,False
2024-04-12,INSTANT BANK TRANSFER,-503.93,4829137M033,EUR,Debit,4,2024,Financial,Transfer,False
2024-04-12,SPOTIFY PREMIUM,-113.76,6501882C033,EUR,Debit,4,2024,Leisure,Streaming,False
2024-04-12,LOCAL BAKERY,-649.99,6501882C033,EUR,Debit,4,2024,Food,Bakery,False
2024-04-12,ELECTRONICS STORE,-475.48,6501882C033,EUR,Debit,4,2024,Shopping,Electronics,False
2024-04-12,AIRBNB RESERVATION,-845.36,7712045M033,EUR,Debit,4,2024,Leisure,Travel,False
2024-04-12,HOME INSURANCE PAYMENT,-116.0,7712045M033,EUR,Debit,4,2024,Housing,Insurance,False
2024-04-12,AIRBNB RESERVATION,-589.18,7712045M033,EUR,Debit,4,2024,Leisure,Travel,False
2024-04-12,PUBLIC FINANCE PAYMENT,-587.23,7712045M033,EUR,Debit,4,2024,Financial,Taxes,False
2024-04-13,INSTANT BANK TRANSFER,-354.42,4829137M033,EUR,Debit,4,2024,Financial,Transfer,False
2024-04-13,HOME DECOR SHOP,-760.76,7712045M033,EUR,Debit,4,2024,Shopping,Home Decor,False
2024-04-13,HOME INSURANCE PAYMENT,-451.45,7712045M033,EUR,Debit,4,2024,Housing,Insurance,False
2024-04-14,FREELANCE PROJECT PAYMENT,3895.53,6501882C033,EUR,Credit,4,2024,Income,Freelance,False
2024-04-14,INSTANT BANK TRANSFER,-720.55,6501882C033,EUR,Debit,4,2024,Financial,Transfer,False
2024-04-14,CITY METRO PASS,-43.44,7712045M033,EUR,Debit,4,2024,Transport,Metro,False
2024-04-14,CLOTHING STORE,-206.76,7712045M033,EUR,Debit,4,2024,Shopping,Clothes,False
2024-04-14,NETFLIX SUBSCRIPTION,-680.04,7712045M033,EUR,Debit,4,2024,Leisure,Streaming,False
2024-04-14,TRANSFER TO SAVINGS ACCOUNT,-523.78,7712045M033,EUR,Debit,4,2024,Financial,Savings,False
2024-04-15,ORANGE INTERNET SUBSCRIPTION,-764.18,6501882C033,EUR,Debit,4,2024,Housing,Internet,False
2024-04-15,OFFICE SUPPLIES STORE,-273.29,6501882C033,EUR,Debit,4,2024,Education,School Supplies,False
2024-04-16,NETFLIX SUBSCRIPTION,-375.48,4829137M033,EUR,Debit,4,2024,Leisure,Streaming,False
2024-04-16,CAF FAMILY BENEFIT,1480.79,4829137M033,EUR,Credit,4,2024,Income,CAF,False
2024-04-16,TRANSFER TO SAVINGS ACCOUNT,-711.67,7712045M033,EUR,Debit,4,2024,Financial,Savings,False
2024-04-16,OFFICE SUPPLIES STORE,-333.71,7712045M033,EUR,Debit,4,2024,Education,School Supplies,False
2024-04-17,INTERMARCHE,-570.88,4829137M033,EUR,Debit,4,2024,Food,Groceries,False
2024-04-17,PUBLIC FINANCE PAYMENT,-662.07,4829137M033,EUR,Debit,4,2024,Financial,Taxes,False
2024-04-17,BOOKSTORE PURCHASE,-605.56,4829137M033,EUR,Debit,4,2024,Leisure,Books,False
2024-04-17,HOME DECOR SHOP,-707.19,6501882C033,EUR,Debit,4,2024,Shopping,Home Decor,False
2024-04-17,BOOKING HOTEL,-425.03,6501882C033,EUR,Debit,4,2024,Leisure,Travel,False
2024-04-17,BOOKSTORE PURCHASE,-65.28,6501882C033,EUR,Debit,4,2024,Leisure,Books,False
2024-04-17,SUSHI RESTAURANT,-434.23,6501882C033,EUR,Debit,4,2024,Food,Restaurant,False
2024-04-17,TOTAL ENERGIES FUEL,-793.57,7712045M033,EUR,Debit,4,2024,Transport,Fuel,False
2024-04-18,HOME INSURANCE PAYMENT,-394.92,4829137M033,EUR,Debit,4,2024,Housing,Insurance,False
2024-04-18,BOOKSTORE PURCHASE,-398.89,6501882C033,EUR,Debit,4,2024,Leisure,Books,False
2024-04-19,PUBLIC FINANCE PAYMENT,-579.92,4829137M033,EUR,Debit,4,2024,Financial,Taxes,False
2024-04-19,MONTHLY BANK FEES,-577.53,4829137M033,EUR,Debit,4,2024,Financial,Bank Fees,False
2024-04-19,ONLINE TRAINING COURSE,-504.26,6501882C033,EUR,Debit,4,2024,Education,Training,False
2024-04-20,LOCAL PHARMACY,-184.74,6501882C033,EUR,Debit,4,2024,Health,Pharmacy,False
2024-04-20,SUSHI RESTAURANT,-531.93,6501882C033,EUR,Debit,4,2024,Food,Restaurant,False
2024-04-20,CINEMA TICKET,-241.31,6501882C033,EUR,Debit,4,2024,Leisure,Cinema,False
2024-04-21,HOME DECOR SHOP,-424.84,6501882C033,EUR,Debit,4,2024,Shopping,Home Decor,False
2024-04-21,HEALTH INSURANCE REFUND,383.93,7712045M033,EUR,Credit,4,2024,Health,Insurance Refund,False
2024-04-22,CINEMA TICKET,-83.05,4829137M033,EUR,Debit,4,2024,Leisure,Cinema,False
2024-04-22,ELECTRONICS STORE,-616.0,4829137M033,EUR,Debit,4,2024,Shopping,Electronics,False
2024-04-22,COFFEE SHOP,-351.0,4829137M033,EUR,Debit,4,2024,Food,Coffee,False
2024-04-22,LOCAL BAKERY,-384.13,6501882C033,EUR,Debit,4,2024,Food,Bakery,False
2024-04-22,CINEMA TICKET,-207.23,7712045M033,EUR,Debit,4,2024,Leisure,Cinema,False
2024-04-22,BOOKSTORE PURCHASE,-706.33,7712045M033,EUR,Debit,4,2024,Leisure,Books,False
2024-04-23,CINEMA TICKET,-36.15,4829137M033,EUR,Debit,4,2024,Leisure,Cinema,False
2024-04-23,SPOTIFY PREMIUM,-112.22,4829137M033,EUR,Debit,4,2024,Leisure,Streaming,False
2024-04-23,HOME REPAIR STORE,-568.66,6501882C033,EUR,Debit,4,2024,Housing,Home Repairs,False
2024-04-23,CARREFOUR MARKET,-264.97,6501882C033,EUR,Debit,4,2024,Food,Groceries,False
2024-04-23,LOCAL BAKERY,-140.19,6501882C033,EUR,Debit,4,2024,Food,Bakery,False
2024-04-23,BOOKSTORE PURCHASE,-267.76,6501882C033,EUR,Debit,4,2024,Leisure,Books,False
2024-04-24,SNCF TRAIN TICKET,-793.89,6501882C033,EUR,Debit,4,2024,Transport,Train,False
2024-04-25,SUSHI RESTAURANT,-66.82,4829137M033,EUR,Debit,4,2024,Food,Restaurant,False
2024-04-25,OFFICE SUPPLIES STORE,-563.65,4829137M033,EUR,Debit,4,2024,Education,School Supplies,False
2024-04-25,BOOKSTORE PURCHASE,-746.63,6501882C033,EUR,Debit,4,2024,Leisure,Books,False
2024-04-25,APARTMENT RENT,-554.51,6501882C033,EUR,Debit,4,2024,Housing,Rent,False
2024-04-25,HOME DECOR SHOP,-217.56,7712045M033,EUR,Debit,4,2024,Shopping,Home Decor,False
2024-04-25,TRANSFER TO SAVINGS ACCOUNT,-59.95,7712045M033,EUR,Debit,4,2024,Financial,Savings,False
2024-04-25,COFFEE SHOP,-318.1,7712045M033,EUR,Debit,4,2024,Food,Coffee,False
2024-04-26,ONLINE TRAINING COURSE,-384.59,4829137M033,EUR,Debit,4,2024,Education,Training,False
2024-04-26,CITY PARKING,-640.28,4829137M033,EUR,Debit,4,2024,Transport,Parking,False
2024-04-26,MONTHLY BANK FEES,-265.12,4829137M033,EUR,Debit,4,2024,Financial,Bank Fees,False
2024-04-26,BOOKSTORE PURCHASE,-694.91,4829137M033,EUR,Debit,4,2024,Leisure,Books,False
2024-04-26,BOOKSTORE PURCHASE,-412.05,6501882C033,EUR,Debit,4,2024,Leisure,Books,False
2024-04-26,TRANSFER TO SAVINGS ACCOUNT,-173.75,7712045M033,EUR,Debit,4,2024,Financial,Savings,False
2024-04-27,ONLINE TRAINING COURSE,-300.38,4829137M033,EUR,Debit,4,2024,Education,Training,False
2024-04-27,COFFEE SHOP,-140.42,4829137M033,EUR,Debit,4,2024,Food,Coffee,False
2024-04-27,TOTAL ENERGIES FUEL,-791.41,7712045M033,EUR,Debit,4,2024,Transport,Fuel,False
2024-04-27,BOOKING HOTEL,-35.44,7712045M033,EUR,Debit,4,2024,Leisure,Travel,False
2024-04-28,FREELANCE PROJECT PAYMENT,391.45,4829137M033,EUR,Credit,4,2024,Income,Freelance,False
2024-04-28,LOCAL BAKERY,-546.08,4829137M033,EUR,Debit,4,2024,Food,Bakery,False
2024-04-28,HOME INSURANCE PAYMENT,-757.96,6501882C033,EUR,Debit,4,2024,Housing,Insurance,False
2024-05-01,BOOKSTORE PURCHASE,-405.23,4829137M033,EUR,Debit,5,2024,Leisure,Books,False
2024-05-01,APARTMENT RENT,-523.84,6501882C033,EUR,Debit,5,2024,Housing,Rent,False
2024-05-01,COFFEE SHOP,-795.64,7712045M033,EUR,Debit,5,2024,Food,Coffee,False
2024-05-02,SNCF TRAIN TICKET,-88.46,6501882C033,EUR,Debit,5,2024,Transport,Train,False
2024-05-02,ONLINE TRAINING COURSE,-257.52,6501882C033,EUR,Debit,5,2024,Education,Training,False
2024-05-03,HOME INSURANCE PAYMENT,-794.59,6501882C033,EUR,Debit,5,2024,Housing,Insurance,False
2024-05-04,BOOKSTORE PURCHASE,-166.31,7712045M033,EUR,Debit,5,2024,Leisure,Books,False
2024-05-05,LOCAL PHARMACY,-188.6,6501882C033,EUR,Debit,5,2024,Health,Pharmacy,False
2024-05-05,BOOKSTORE PURCHASE,-203.66,6501882C033,EUR,Debit,5,2024,Leisure,Books,False
2024-05-05,OFFICE SUPPLIES STORE,-756.2,7712045M033,EUR,Debit,5,2024,Education,School Supplies,False
2024-05-06,SPORT CLUB PAYMENT,-268.75,4829137M033,EUR,Debit,5,2024,Leisure,Sport,False
2024-05-06,TOTAL ENERGIES FUEL,-397.19,6501882C033,EUR,Debit,5,2024,Transport,Fuel,False
2024-05-06,ANNUAL BONUS PAYMENT,3975.99,7712045M033,EUR,Credit,5,2024,Income,Bonus,False
2024-05-06,CINEMA TICKET,-569.86,7712045M033,EUR,Debit,5,2024,Leisure,Cinema,False
2024-05-07,SPORT CLUB PAYMENT,-636.0,7712045M033,EUR,Debit,5,2024,Leisure,Sport,False
2024-05-07,COFFEE SHOP,-407.4,7712045M033,EUR,Debit,5,2024,Food,Coffee,False
2024-05-08,HEALTH INSURANCE REFUND,905.58,4829137M033,EUR,Credit,5,2024,Health,Insurance Refund,False
2024-05-08,HOME DECOR SHOP,-619.5,6501882C033,EUR,Debit,5,2024,Shopping,Home Decor,False
2024-05-08,BOOKSTORE PURCHASE,-700.39,6501882C033,EUR,Debit,5,2024,Leisure,Books,False
2024-05-09,HEALTH INSURANCE REFUND,2706.25,4829137M033,EUR,Credit,5,2024,Health,Insurance Refund,False
2024-05-09,OFFICE SUPPLIES STORE,-331.99,6501882C033,EUR,Debit,5,2024,Education,School Supplies,False
2024-05-09,LOCAL PHARMACY,-381.38,7712045M033,EUR,Debit,5,2024,Health,Pharmacy,False
2024-05-10,HEALTH INSURANCE REFUND,1050.66,4829137M033,EUR,Credit,5,2024,Health,Insurance Refund,False
2024-05-10,INTERMARCHE,-288.53,7712045M033,EUR,Debit,5,2024,Food,Groceries,False
2024-05-11,ONLINE TRAINING COURSE,-179.93,6501882C033,EUR,Debit,5,2024,Education,Training,False
2024-05-11,SNCF TRAIN TICKET,-87.87,7712045M033,EUR,Debit,5,2024,Transport,Train,False
2024-05-12,ANNUAL BONUS PAYMENT,251.54,6501882C033,EUR,Credit,5,2024,Income,Bonus,False
2024-05-12,NETFLIX SUBSCRIPTION,-224.54,7712045M033,EUR,Debit,5,2024,Leisure,Streaming,False
2024-05-13,COFFEE SHOP,-843.95,6501882C033,EUR,Debit,5,2024,Food,Coffee,False
2024-05-13,TRANSFER TO SAVINGS ACCOUNT,-630.24,6501882C033,EUR,Debit,5,2024,Financial,Savings,False
2024-05-13,CINEMA TICKET,-46.65,6501882C033,EUR,Debit,5,2024,Leisure,Cinema,False
2024-05-14,EDF ELECTRICITY BILL,-376.56,4829137M033,EUR,Debit,5,2024,Housing,Electricity,False
2024-05-14,OFFICE SUPPLIES STORE,-533.22,6501882C033,EUR,Debit,5,2024,Education,School Supplies,False
2024-05-14,HOME DECOR SHOP,-592.77,6501882C033,EUR,Debit,5,2024,Shopping,Home Decor,False
2024-05-14,COFFEE SHOP,-479.34,6501882C033,EUR,Debit,5,2024,Food,Coffee,False
2024-05-15,TRANSFER TO SAVINGS ACCOUNT,-687.96,6501882C033,EUR,Debit,5,2024,Financial,Savings,False
2024-05-16,HEALTH INSURANCE REFUND,3121.57,4829137M033,EUR,Credit,5,2024,Health,Insurance Refund,False
2024-05-17,PUBLIC FINANCE PAYMENT,-516.5,4829137M033,EUR,Debit,5,2024,Financial,Taxes,False
2024-05-17,HEALTH INSURANCE REFUND,2307.55,4829137M033,EUR,Credit,5,2024,Health,Insurance Refund,False
2024-05-17,SNCF TRAIN TICKET,-448.1,6501882C033,EUR,Debit,5,2024,Transport,Train,False
2024-05-17,SNCF TRAIN TICKET,-570.35,7712045M033,EUR,Debit,5,2024,Transport,Train,False
2024-05-17,SNCF TRAIN TICKET,-703.46,7712045M033,EUR,Debit,5,2024,Transport,Train,False
2024-05-18,TRANSFER TO SAVINGS ACCOUNT,-442.32,4829137M033,EUR,Debit,5,2024,Financial,Savings,False
2024-05-18,LOCAL PHARMACY,-488.73,4829137M033,EUR,Debit,5,2024,Health,Pharmacy,False
2024-05-18,CINEMA TICKET,-55.31,6501882C033,EUR,Debit,5,2024,Leisure,Cinema,False
2024-05-18,COFFEE SHOP,-480.63,6501882C033,EUR,Debit,5,2024,Food,Coffee,False
2024-05-18,ONLINE TRAINING COURSE,-103.48,6501882C033,EUR,Debit,5,2024,Education,Training,False
2024-05-18,LOCAL BAKERY,-158.75,6501882C033,EUR,Debit,5,2024,Food,Bakery,False
2024-05-18,TRANSFER TO SAVINGS ACCOUNT,-7.39,7712045M033,EUR,Debit,5,2024,Financial,Savings,False
2024-05-19,NETFLIX SUBSCRIPTION,-832.97,4829137M033,EUR,Debit,5,2024,Leisure,Streaming,False
2024-05-19,MONTHLY SALARY,3630.7,6501882C033,EUR,Credit,5,2024,Income,Salary,False
2024-05-19,DOCTOR APPOINTMENT,-524.48,7712045M033,EUR,Debit,5,2024,Health,Doctor,False
2024-05-20,LOCAL BAKERY,-140.64,4829137M033,EUR,Debit,5,2024,Food,Bakery,False
2024-05-20,MONTHLY BANK FEES,-636.33,6501882C033,EUR,Debit,5,2024,Financial,Bank Fees,False
2024-05-20,DOCTOR APPOINTMENT,-255.74,7712045M033,EUR,Debit,5,2024,Health,Doctor,False
2024-05-21,TOTAL ENERGIES FUEL,-147.42,4829137M033,EUR,Debit,5,2024,Transport,Fuel,False
2024-05-21,HOME DECOR SHOP,-587.68,6501882C033,EUR,Debit,5,2024,Shopping,Home Decor,False
2024-05-21,BOOKSTORE PURCHASE,-826.53,6501882C033,EUR,Debit,5,2024,Leisure,Books,False
2024-05-21,WATER SUPPLY PAYMENT,-387.83,7712045M033,EUR,Debit,5,2024,Housing,Water,False
2024-05-22,PUBLIC FINANCE PAYMENT,-70.97,6501882C033,EUR,Debit,5,2024,Financial,Taxes,False
2024-05-23,DECATHLON PURCHASE,-29.74,4829137M033,EUR,Debit,5,2024,Shopping,Clothes,False
2024-05-23,LOCAL BAKERY,-246.62,4829137M033,EUR,Debit,5,2024,Food,Bakery,False
2024-05-23,BOOKSTORE PURCHASE,-579.21,6501882C033,EUR,Debit,5,2024,Leisure,Books,False
2024-05-23,MONTHLY BANK FEES,-257.72,6501882C033,EUR,Debit,5,2024,Financial,Bank Fees,False
2024-05-23,HOME REPAIR STORE,-777.53,6501882C033,EUR,Debit,5,2024,Housing,Home Repairs,False
2024-05-23,HIGHWAY TOLL,-793.27,7712045M033,EUR,Debit,5,2024,Transport,Toll,False
2024-05-23,AIRBNB RESERVATION,-552.1,7712045M033,EUR,Debit,5,2024,Leisure,Travel,False
2024-05-24,PAYROLL TRANSFER,2110.37,6501882C033,EUR,Credit,5,2024,Income,Salary,False
2024-05-24,INSTANT BANK TRANSFER,-236.48,6501882C033,EUR,Debit,5,2024,Financial,Transfer,False
2024-05-24,ANNUAL BONUS PAYMENT,1092.02,6501882C033,EUR,Credit,5,2024,Income,Bonus,False
2024-05-24,DOCTOR APPOINTMENT,-796.77,6501882C033,EUR,Debit,5,2024,Health,Doctor,False
2024-05-24,HOME REPAIR STORE,-456.27,7712045M033,EUR,Debit,5,2024,Housing,Home Repairs,False
2024-05-24,CAF FAMILY BENEFIT,879.09,7712045M033,EUR,Credit,5,2024,Income,CAF,False
2024-05-25,COFFEE SHOP,-350.59,4829137M033,EUR,Debit,5,2024,Food,Coffee,False
2024-05-25,TRANSFER TO SAVINGS ACCOUNT,-349.31,6501882C033,EUR,Debit,5,2024,Financial,Savings,False
2024-05-25,MONTHLY BANK FEES,-641.96,6501882C033,EUR,Debit,5,2024,Financial,Bank Fees,False
2024-05-25,LOCAL PHARMACY,-550.08,7712045M033,EUR,Debit,5,2024,Health,Pharmacy,False
2024-05-26,MONTHLY SALARY,3225.48,4829137M033,EUR,Credit,5,2024,Income,Salary,False
2024-05-26,SPORT CLUB PAYMENT,-477.73,4829137M033,EUR,Debit,5,2024,Leisure,Sport,False
2024-05-26,ELECTRONICS STORE,-811.55,4829137M033,EUR,Debit,5,2024,Shopping,Electronics,False
2024-05-26,SPORT CLUB PAYMENT,-644.48,6501882C033,EUR,Debit,5,2024,Leisure,Sport,False
2024-05-27,INSTANT BANK TRANSFER,-338.37,6501882C033,EUR,Debit,5,2024,Financial,Transfer,False
2024-05-28,INSTANT BANK TRANSFER,-575.46,4829137M033,EUR,Debit,5,2024,Financial,Transfer,False
2024-05-28,ONLINE TRAINING COURSE,-142.36,6501882C033,EUR,Debit,5,2024,Education,Training,False
2024-05-28,CITY METRO PASS,-784.13,6501882C033,EUR,Debit,5,2024,Transport,Metro,False
2024-06-01,ITALIAN RESTAURANT,-601.97,4829137M033,EUR,Debit,6,2024,Food,Restaurant,False
2024-06-01,HOME DECOR SHOP,-50.53,4829137M033,EUR,Debit,6,2024,Shopping,Home Decor,False
2024-06-01,SPORT CLUB PAYMENT,-736.1,6501882C033,EUR,Debit,6,2024,Leisure,Sport,False
2024-06-02,BOOKSTORE PURCHASE,-760.89,4829137M033,EUR,Debit,6,2024,Leisure,Books,False
2024-06-02,PUBLIC FINANCE PAYMENT,-59.9,6501882C033,EUR,Debit,6,2024,Financial,Taxes,False
2024-06-03,SNCF TRAIN TICKET,-232.62,4829137M033,EUR,Debit,6,2024,Transport,Train,False
